"company","bean_origin","REF","review_date","cocoa_percent","company_location","rating","bean_type","broad_bean_origin","cacao_decimal"
"Tabal","Chiapas, Lacandon Jungle",1105,2013,"70%","U.S.A.",2.5," ","Mexico",0.7
"Tabal","Peru",1105,2013,"70%","U.S.A.",3," ","Peru",0.7
"Tablette (aka Vanillabeans)","Colombia",1450,2015,"70%","Japan",3," ","Colombia",0.7
"Tablette (aka Vanillabeans)","Papua",1450,2015,"62%","Japan",3.25," ","Papua New Guinea",0.62
"Tablette (aka Vanillabeans)","Vietnam",1450,2015,"60%","Japan",3.25,"Trinitario","Vietnam",0.6
"Tablette (aka Vanillabeans)","Trinidad",1680,2015,"77%","Japan",2.75,"Trinitario","Trinidad",0.77
"Tan Ban Skrati","Paramaribo, batch 20160043-01",1868,2016,"70%","Suriname",3.25,"Trinitario","Suriname",0.7
"Taza","Belize",1271,2014,"68%","U.S.A.",3,"Trinitario","Belize",0.68
"Taza","Alto Beni",785,2011,"87%","U.S.A.",3.25," ","Bolivia",0.87
"Taza","Chiapan",451,2009,"75%","U.S.A.",2.75," ","Mexico",0.75
"Taza","Dark, Stone Ground",180,2007,"70%","U.S.A.",3," ","Dominican Republic",0.7
"TCHO","West Africa",1716,2016,"62%","U.S.A.",2,"Forastero","West Africa",0.62
"TCHO","Peru- Ecuador",915,2012,"99%","U.S.A.",3.25," ","Peru, Ecuador",0.99
"TCHO","TCHOPro 60.5",387,2009,"60%","U.S.A.",2.75," "," ",0.6
"TCHO","TCHOPro 68",387,2009,"68%","U.S.A.",3," "," ",0.68
"TCHO","Chocolatey-beta",199,2008,"70%","U.S.A.",2.5,"Forastero","Ghana",0.7
"TCHO","Fruity-beta",280,2008,"70%","U.S.A.",2.5," ","Peru",0.7
"TCHO","Citrus-beta",280,2008,"70%","U.S.A.",2.75," ","Madagascar",0.7
"TCHO","Nutty-beta",284,2008,"70%","U.S.A.",2.5," ","Peru",0.7
"Tejas","Concepcion",801,2012,"70%","U.S.A.",2.75," ","Madagascar",0.7
"Tejas","Bayou Blend",801,2012,"70%","U.S.A.",3,"Blend","Ecuador, Mad., PNG",0.7
"Tejas","Aranama",805,2012,"70%","U.S.A.",3," ","Papua New Guinea",0.7
"Tejas","Presidio",805,2012,"70%","U.S.A.",3.5," ","Dominican Republic",0.7
"Tejas","La Bahia, w/ cane juice",817,2012,"70%","U.S.A.",3.25," ","Ecuador",0.7
"Tejas","Capistrano",821,2012,"70%","U.S.A.",2," ","Peru",0.7
"Tejas","La Bahia, w/ cane sugar",825,2012,"70%","U.S.A.",3.25," ","Ecuador",0.7
"Tejas","San Jose",829,2012,"70%","U.S.A.",2.75," ","Bolivia",0.7
"Tejas","Capistrano*",829,2012,"70%","U.S.A.",3," ","Madagascar",0.7
"Tejas","Espada",833,2012,"70%","U.S.A.",3.25," ","Mexico",0.7
"Tejas","Espada",967,2012,"70%","U.S.A.",2.75," ","Brazil",0.7
"Tejas","Concepcion*",971,2012,"80%","U.S.A.",3," ","Venezuela",0.8
"Tejas","San Jose",971,2012,"67%","U.S.A.",3.25," ","Bolivia",0.67
"Tejas","Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,"70%","U.S.A.",3.5,"Forastero (Parazinho)","Brazil",0.7
"Terroir","Peru",1478,2015,"70%","U.S.A.",2.75," ","Peru",0.7
"Terroir","Belize",1478,2015,"70%","U.S.A.",3.75,"Trinitario","Belize",0.7
"Terroir","Madagascar",1478,2015,"70%","U.S.A.",3.75,"Trinitario","Madagascar",0.7
"Terroir","Ecuador",1482,2015,"70%","U.S.A.",3.25," ","Ecuador",0.7
"Terroir","Oko Caribe",1554,2015,"70%","U.S.A.",3.5," ","Domincan Republic",0.7
"Terroir","Guatemala",1558,2015,"70%","U.S.A.",3.75,"Trinitario","Guatemala",0.7
"Terroir","Ecuador",1323,2014,"77%","U.S.A.",3.25," ","Ecuador",0.77
"Terroir","Madagascar",1323,2014,"67%","U.S.A.",3.75,"Trinitario","Madagascar",0.67
"Terroir","Uganda",1323,2014,"73%","U.S.A.",3.75,"Forastero","Uganda",0.73
"The Barn","Peru",1614,2015,"70%","Sweden",3," ","Peru",0.7
"Theo","Congo w/ nibs",903,2012,"65%","U.S.A.",3.25,"Forastero","Congo",0.65
"Theo","Madagascar",162,2007,"65%","U.S.A.",3.5,"Trinitario","Madagascar",0.65
"Theo","Ivory Coast",184,2007,"75%","U.S.A.",2.5," ","Ivory Coast",0.75
"Theo","Ghana, Kumasi",184,2007,"84%","U.S.A.",3,"Forastero","Ghana",0.84
"Theo","Venezuela; Barinos, Merida, Tachron",188,2007,"91%","U.S.A.",2,"Blend","Venezuela",0.91
"Theo","Ghana, Panama, Ecuador",188,2007,"75%","U.S.A.",3,"Blend","Ghana, Panama, Ecuador",0.75
"Theobroma","Piura Select, Cacao Blanc",1684,2015,"70%","Japan",3.25," ","Peru",0.7
"Timo A. Meyer","Belize, med roast",1836,2016,"72%","Germany",3.75,"Trinitario, TCGA","Belize",0.72
"To'ak (Ecuatoriana)","Manabi",1418,2014,"81%","Ecuador",3.25,"Forastero (Nacional)","Ecuador",0.81
"Tobago Estate (Pralus)","Roxborough, Tobago",895,2012,"70%","France",4,"Trinitario","Tobago",0.7
"Tocoti","Wild Bolivian, Jungle Love",927,2012,"77%","U.S.A.",3,"Criollo","Bolivia",0.77
"Tocoti","Venezuela",789,2011,"72%","U.S.A.",2.75," ","Venezuela",0.72
"Tocoti","Dominican Republic",789,2011,"74%","U.S.A.",3," ","Dominican Republic",0.74
"Treehouse","Conacado",1239,2014,"72%","U.S.A.",3," ","Dominican Republic",0.72
"Tsara (Cinagra)","Ambanja, Tsara Valley",753,2011,"72%","Madagascar",3.5," ","Madagascar",0.72
"twenty-four blackbirds","Oko Caribe",1700,2015,"75%","U.S.A.",2.75," ","Domincan Republic",0.75
"twenty-four blackbirds","Cedeno, lot 271",1700,2015,"75%","U.S.A.",3.5," ","Ecuador",0.75
"twenty-four blackbirds","Madagascar",1235,2014,"75%","U.S.A.",3.5,"Trinitario","Madagascar",0.75
"twenty-four blackbirds","Dominican Republic",1022,2013,"68%","U.S.A.",3.25," ","Dominican Republic",0.68
"twenty-four blackbirds","Palos Blancos",1026,2013,"75%","U.S.A.",2.5," ","Bolivia",0.75
"twenty-four blackbirds","Dominican Republic",753,2011,"73%","U.S.A.",2.75," ","Dominican Republic",0.73
"Two Ravens","Peru",1740,2016,"60%","U.S.A.",3,"Criollo","Peru",0.6
"Un Dimanche A Paris","Dominican Republic",709,2011,"63%","France",3.75," ","Dominican Republic",0.63
"Undone","Matagalpa",1438,2014,"74%","U.S.A.",2.75," ","Nicaragua",0.74
"Undone","Nourish",1438,2014,"70%","U.S.A.",3," ","Dominican Republic",0.7
"Upchurch","Madagascar, Sassy Bar",1752,2016,"72%","U.S.A.",3,"Trinitario","Madagascar",0.72
"Upchurch","Tanzania, Party Bar",1752,2016,"72%","U.S.A.",3.25," ","Tanzania",0.72
"Urzi","Sur del Lago, Merida",1327,2014,"65%","Italy",3.25,"Trinitario","Venezuela",0.65
"Valrhona","Piura, Illanka, Quemazon",1510,2015,"63%","France",4," ","Peru",0.63
"Valrhona","Andoa, Grand Cru blend",1145,2013,"70%","France",3.5," "," ",0.7
"Valrhona","Loma Sotavento, 2013",1153,2013,"64%","France",3.5," ","Dominican Republic",0.64
"Valrhona","Otucan, Grand Cru",931,2012,"69%","France",4," ","Venezuela",0.69
"Valrhona","Caraque",709,2011,"56%","France",3.25," "," ",0.56
"Valrhona","Porcelana, Pedegral",757,2011,"64%","France",4,"Criollo","Venezuela",0.64
"Valrhona","Tainori",327,2009,"64%","France",3.75," ","Dominican Republic",0.64
"Valrhona","Alpaco",370,2009,"66%","France",3.75," ","Ecuador",0.66
"Valrhona","Nyangbo",395,2009,"68%","France",3.5,"Forastero","Ghana",0.68
"Valrhona","Araguani",117,2007,"72%","France",3,"Blend","Venezuela, Carribean",0.72
"Valrhona","Chuao 2002 P.",129,2007,"65%","France",3.75,"Trinitario","Venezuela",0.65
"Valrhona","Manjari",129,2007,"64%","France",4,"Criollo, Trinitario","Madagascar",0.64
"Valrhona","Le Noir Extra Amer",147,2007,"85%","France",1.5," "," ",0.85
"Valrhona","Abinao",153,2007,"85%","France",2.5,"Forastero","West Africa",0.85
"Valrhona","Le Noir Amer",157,2007,"71%","France",2.75,"Forastero","West Africa",0.71
"Valrhona","Porcelana, Maracaibo, Palmira P. 2006",162,2007,"64%","France",3.25,"Criollo (Porcelana)","Venezuela",0.64
"Valrhona","Caraibe",63,2006,"66%","France",3,"Trinitario","Carribean",0.66
"Valrhona","Guanaja",63,2006,"70%","France",4,"Criollo, Trinitario","South America",0.7
"Valrhona","Gran Couva 2005 P.",75,2006,"64%","France",2.5,"Trinitario","Trinidad",0.64
"Valrhona","Porcelana, Maracaibo, Palmira P. 2005",75,2006,"64%","France",3,"Criollo (Porcelana)","Venezuela",0.64
"Valrhona","Sambirano, Ampamakia 2005, Millot P.",75,2006,"64%","France",3.5,"Trinitario","Madagascar",0.64
"Vanleer (Barry Callebaut)","Manhattan",963,2012,"72%","U.S.A.",2.5,"Forastero","Ghana",0.72
"Vanleer (Barry Callebaut)","Napa",963,2012,"65%","U.S.A.",2.75,"Forastero","Ghana",0.65
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"72%","Madagascar",2.75,"Trinitario","Madagascar",0.72
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"76%","Madagascar",2.75,"Trinitario","Madagascar",0.76
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"80%","Madagascar",2.75,"Trinitario","Madagascar",0.8
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"70%","Madagascar",3,"Trinitario","Madagascar",0.7
"Vao Vao (Chocolaterie Robert)","Madagascar w/ nibs",404,2009,"68%","Madagascar",3,"Trinitario","Madagascar",0.68
"Vao Vao (Chocolaterie Robert)","Madagascar",404,2009,"64%","Madagascar",3.25,"Trinitario","Madagascar",0.64
"Vicuna","Palos Blancos",1470,2015,"70%","U.S.A.",3.25," ","Bolivia",0.7
"Vicuna","Palos Blancos + nibs",1470,2015,"70%","U.S.A.",3.25," ","Bolivia",0.7
"Videri","Dominican Republic",1211,2014,"90%","U.S.A.",3.25," ","Dominican Republic",0.9
"Videri","Trinidad",1211,2014,"75%","U.S.A.",3.5,"Trinitario","Trinidad",0.75
"Videri","Mindo",1227,2014,"75%","U.S.A.",3.5," ","Ecuador",0.75
"Videri","Dark",1117,2013,"90%","U.S.A.",3.75," ","Central and S. America",0.9
"Videri","Classic",991,2012,"70%","U.S.A.",3.25," ","Central and S. America",0.7
"Vietcacao (A. Morin)","Ben Tre, Mekong Delta, MoCay",951,2012,"70%","France",3.5,"Trinitario","Vietnam",0.7
"Vintage Plantations","San Martin",1205,2014,"75%","U.S.A.",3," ","Peru",0.75
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,"100%","U.S.A.",2,"Forastero (Arriba)","Ecuador",1
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,"90%","U.S.A.",2,"Forastero (Arriba)","Ecuador",0.9
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2004/2007",153,2007,"75%","U.S.A.",3,"Forastero (Arriba)","Ecuador",0.75
"Vintage Plantations (Tulicorp)","Los Rios, Rancho Grande 2007",153,2007,"65%","U.S.A.",3,"Forastero (Arriba)","Ecuador",0.65
"Violet Sky","Sambirano Valley",1458,2015,"77%","U.S.A.",2.75,"Trinitario","Madagascar",0.77
"Violet Sky","Moho River Valley",1458,2015,"77%","U.S.A.",3,"Criollo, Trinitario","Belize",0.77
"Violet Sky","Cuyagua",1458,2015,"77%","U.S.A.",3,"Criollo","Venezuela",0.77
"Violet Sky","Peru",1458,2015,"77%","U.S.A.",3.25,"Criollo, Trinitario","Peru",0.77
"Violet Sky","Cahabon",1502,2015,"77%","U.S.A.",2.75,"Trinitario","Guatemala",0.77
"Vivra","Peru",1720,2016,"70%","U.S.A.",2.5," ","Peru",0.7
"Vivra","Ocumare",1720,2016,"70%","U.S.A.",2.5," ","Venezuela",0.7
"Vivra","Dominican Republic",1724,2016,"70%","U.S.A.",3," ","Domincan Republic",0.7
"Wellington Chocolate Factory","Conacado",1756,2016,"70%","New Zealand",3.5,"Trinitario","Dominican Republic",0.7
"Wellington Chocolate Factory","Piura Blanco, Norandino",1756,2016,"70%","New Zealand",3.5," ","Peru",0.7
"Whittakers","Ghana",733,2011,"72%","New Zealand",2.5,"Forastero","Ghana",0.72
"Wilkie's Organic","Amazonas",1169,2013,"75%","Ireland",2.5,"Criollo","Peru",0.75
"Wilkie's Organic","Amazonas",1169,2013,"89%","Ireland",2.75,"Criollo","Peru",0.89
"Wilkie's Organic","Tumbes",1169,2013,"75%","Ireland",3.25,"Criollo","Peru",0.75
"Wilkie's Organic","Amazonas w/ nibs",1173,2013,"75%","Ireland",2.75,"Criollo","Peru",0.75
"Willie's Cacao","Los Llanos",1848,2016,"70%","U.K.",4," ","Colombia",0.7
"Willie's Cacao","Los Llanos",1227,2014,"88%","U.K.",3,"Trinitario","Colombia",0.88
"Willie's Cacao","Java, Indonesian Black",1109,2013,"100%","U.K.",2.25," ","Indonesia",1
"Willie's Cacao","Sambirano",593,2010,"71%","U.K.",3,"Trinitario","Madagascar",0.71
"Willie's Cacao","Hacienda Las Trincheras",593,2010,"72%","U.K.",3.5," ","Venezuela",0.72
"Willie's Cacao","Java",593,2010,"69%","U.K.",3.75," ","Indonesia",0.69
"Willie's Cacao","San Martin",457,2009,"70%","U.K.",3," ","Peru",0.7
"Willie's Cacao","Rio Caribe",457,2009,"72%","U.K.",3.25,"Trinitario","Venezuela",0.72
"Wm","Guasare, Zulia Prov., 2015, batch 124",1912,2016,"74%","U.S.A.",3,"Criollo","Venezuela",0.74
"Wm","Wild Beniano, 2016, batch 128, Heirloom",1912,2016,"76%","U.S.A.",3.5," ","Bolivia",0.76
"Wm","Ghana, 2013, batch 129",1916,2016,"75%","U.S.A.",3.75," ","Ghana",0.75
"Woodblock","Maranon, Cajamarca",1243,2014,"70%","U.S.A.",3,"Forastero (Nacional)","Peru",0.7
"Woodblock","Camino Verde P., Balao, Guayas",1042,2013,"70%","U.S.A.",3.25," ","Ecuador",0.7
"Woodblock","Gran Couva",1042,2013,"70%","U.S.A.",3.5,"Trinitario","Trinidad",0.7
"Woodblock","Ecuador",825,2012,"70%","U.S.A.",2.5," ","Ecuador",0.7
"Woodblock","Costa Rica",825,2012,"70%","U.S.A.",3," ","Costa Rica",0.7
"Woodblock","Sambirano",951,2012,"70%","U.S.A.",3.25,"Trinitario","Madagascar",0.7
"Woodblock","Ocumare",741,2011,"70%","U.S.A.",4," ","Venezuela",0.7
"Woodblock","La Red",769,2011,"70%","U.S.A.",3.5," ","Dominican Republic",0.7
"Xocolat","Hispaniola",1057,2013,"66%","Domincan Republic",3," ","Dominican Republic",0.66
"Xocolla","Sambirano, batch 170102",1948,2017,"70%","U.S.A.",2.75," ","Madagascar",0.7
"Xocolla","Hispaniola, batch 170104",1948,2017,"70%","U.S.A.",2.5," ","Dominican Republic",0.7
"Zak's","Papua New Guinea, Batch 2",1574,2015,"70%","U.S.A.",3," ","Papua New Guinea",0.7
"Zak's","Dominican Republic, Batch D2",1578,2015,"70%","U.S.A.",3.25," ","Domincan Republic",0.7
"Zak's","Madagascar, Batch 2",1578,2015,"70%","U.S.A.",3.25,"Trinitario","Madagascar",0.7
"Zak's","Peru, Batch 1",1578,2015,"70%","U.S.A.",3.25," ","Peru",0.7
"Zak's","Belize, Batch 2",1578,2015,"70%","U.S.A.",3.5,"Trinitario","Belize",0.7
"Zak's","House Blend, Batch 2",1582,2015,"60%","U.S.A.",3," "," ",0.6
"Zart Pralinen","Millot P., Ambanja",1820,2016,"70%","Austria",3.5,"Criollo, Trinitario","Madagascar",0.7
"Zart Pralinen","UNOCACE",1824,2016,"70%","Austria",2.75,"Nacional (Arriba)","Ecuador",0.7
"Zart Pralinen","San Juan Estate",1824,2016,"85%","Austria",2.75,"Trinitario","Trinidad",0.85
"Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,"85%","Austria",3,"Criollo, Trinitario","Tanzania",0.85
"Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,"70%","Austria",3.5,"Criollo, Trinitario","Tanzania",0.7
"Zart Pralinen","San Juan Estate, Gran Couva",1880,2016,"78%","Austria",3.5,"Trinitario","Trinidad",0.78
"Zokoko","Guadalcanal",1716,2016,"78%","Australia",3.75," ","Solomon Islands",0.78
"Zokoko","Goddess Blend",1780,2016,"65%","Australia",3.25," "," ",0.65
"Zokoko","Alto Beni",697,2011,"68%","Australia",3.5," ","Bolivia",0.68
"Zokoko","Tokiala",701,2011,"66%","Australia",3.5,"Trinitario","Papua New Guinea",0.66
"Zokoko","Tranquilidad, Baures",701,2011,"72%","Australia",3.75," ","Bolivia",0.72
"Zotter","Raw",1205,2014,"80%","Austria",2.75," "," ",0.8
"Zotter","Bocas del Toro, Cocabo Co-op",801,2012,"72%","Austria",3.5," ","Panama",0.72
"Zotter","Amazonas Frucht",801,2012,"65%","Austria",3.5," "," ",0.65
"Zotter","Satipo Pangoa region, 16hr conche",875,2012,"70%","Austria",3,"Criollo (Amarru)","Peru",0.7
"Zotter","Satipo Pangoa region, 20hr conche",875,2012,"70%","Austria",3.5,"Criollo (Amarru)","Peru",0.7
"Zotter","Loma Los Pinos, Yacao region, D.R.",875,2012,"62%","Austria",3.75," ","Dominican Republic",0.62
"Zotter","El Oro",879,2012,"75%","Austria",3,"Forastero (Nacional)","Ecuador",0.75
"Zotter","Huiwani Coop",879,2012,"75%","Austria",3,"Criollo, Trinitario","Papua New Guinea",0.75
"Zotter","El Ceibo Coop",879,2012,"90%","Austria",3.25," ","Bolivia",0.9
"Zotter","Santo Domingo",879,2012,"70%","Austria",3.75," ","Dominican Republic",0.7
"Zotter","Kongo, Highlands",883,2012,"68%","Austria",3.25,"Forastero","Congo",0.68
"Zotter","Indianer, Raw",883,2012,"58%","Austria",3.5," "," ",0.58
"Zotter","Peru",647,2011,"70%","Austria",3.75," ","Peru",0.7
"Zotter","Congo",749,2011,"65%","Austria",3,"Forastero","Congo",0.65
"Zotter","Kerala State",749,2011,"65%","Austria",3.5,"Forastero","India",0.65
"Zotter","Kerala State",781,2011,"62%","Austria",3.25," ","India",0.62
"Zotter","Brazil, Mitzi Blue",486,2010,"65%","Austria",3," ","Brazil",0.65
